ano,municipio,uf,sexo,area,pop
2010,São Tomé,RN,Homens,Urbana,2864
2010,São Tomé,RN,Homens,Rural,2572
2010,São Tomé,RN,Mulheres,Urbana,3077
2010,São Tomé,RN,Mulheres,Rural,2314
2010,São Vicente,RN,Homens,Urbana,1817
2010,São Vicente,RN,Homens,Rural,1127
2010,São Vicente,RN,Mulheres,Urbana,1948
2010,São Vicente,RN,Mulheres,Rural,1136
2010,Senador Elói de Souza,RN,Homens,Urbana,1171
2010,Senador Elói de Souza,RN,Homens,Rural,1689
2010,Senador Elói de Souza,RN,Mulheres,Urbana,1252
2010,Senador Elói de Souza,RN,Mulheres,Rural,1525
2010,Senador Georgino Avelino,RN,Homens,Urbana,1925
2010,Senador Georgino Avelino,RN,Homens,Rural,19
2010,Senador Georgino Avelino,RN,Mulheres,Urbana,1956
2010,Senador Georgino Avelino,RN,Mulheres,Rural,24
2010,Serra de São Bento,RN,Homens,Urbana,1591
2010,Serra de São Bento,RN,Homens,Rural,1274
2010,Serra de São Bento,RN,Mulheres,Urbana,1671
2010,Serra de São Bento,RN,Mulheres,Rural,1207
2010,Serra do Mel,RN,Homens,Urbana,1388
2010,Serra do Mel,RN,Homens,Rural,4004
2010,Serra do Mel,RN,Mulheres,Urbana,1310
2010,Serra do Mel,RN,Mulheres,Rural,3585
2010,Serra Negra do Norte,RN,Homens,Urbana,2431
2010,Serra Negra do Norte,RN,Homens,Rural,1470
2010,Serra Negra do Norte,RN,Mulheres,Urbana,2566
2010,Serra Negra do Norte,RN,Mulheres,Rural,1303
2010,Serrinha,RN,Homens,Urbana,1090
2010,Serrinha,RN,Homens,Rural,2362
2010,Serrinha,RN,Mulheres,Urbana,1031
2010,Serrinha,RN,Mulheres,Rural,2098
2010,Serrinha dos Pintos,RN,Homens,Urbana,1181
2010,Serrinha dos Pintos,RN,Homens,Rural,1112
2010,Serrinha dos Pintos,RN,Mulheres,Urbana,1223
2010,Serrinha dos Pintos,RN,Mulheres,Rural,1024
2010,Severiano Melo,RN,Homens,Urbana,1014
2010,Severiano Melo,RN,Homens,Rural,1851
2010,Severiano Melo,RN,Mulheres,Urbana,1104
2010,Severiano Melo,RN,Mulheres,Rural,1783
2010,Sítio Novo,RN,Homens,Urbana,1156
2010,Sítio Novo,RN,Homens,Rural,1386
2010,Sítio Novo,RN,Mulheres,Urbana,1234
2010,Sítio Novo,RN,Mulheres,Rural,1244
2010,Taboleiro Grande,RN,Homens,Urbana,932
2010,Taboleiro Grande,RN,Homens,Rural,246
2010,Taboleiro Grande,RN,Mulheres,Urbana,955
2010,Taboleiro Grande,RN,Mulheres,Rural,184
2010,Taipu,RN,Homens,Urbana,2041
2010,Taipu,RN,Homens,Rural,4071
2010,Taipu,RN,Mulheres,Urbana,2043
2010,Taipu,RN,Mulheres,Rural,3681
2010,Tangará,RN,Homens,Urbana,4834
2010,Tangará,RN,Homens,Rural,2325
2010,Tangará,RN,Mulheres,Urbana,4900
2010,Tangará,RN,Mulheres,Rural,2116
2010,Tenente Ananias,RN,Homens,Urbana,3372
2010,Tenente Ananias,RN,Homens,Rural,1607
2010,Tenente Ananias,RN,Mulheres,Urbana,3453
2010,Tenente Ananias,RN,Mulheres,Rural,1451
2010,Tenente Laurentino Cruz,RN,Homens,Urbana,556
2010,Tenente Laurentino Cruz,RN,Homens,Rural,2190
2010,Tenente Laurentino Cruz,RN,Mulheres,Urbana,596
2010,Tenente Laurentino Cruz,RN,Mulheres,Rural,2064
2010,Tibau do Sul,RN,Homens,Urbana,3441
2010,Tibau do Sul,RN,Homens,Rural,2317
2010,Tibau do Sul,RN,Mulheres,Urbana,3420
2010,Tibau do Sul,RN,Mulheres,Rural,2207
2010,Timbaúba dos Batistas,RN,Homens,Urbana,842
2010,Timbaúba dos Batistas,RN,Homens,Rural,303
2010,Timbaúba dos Batistas,RN,Mulheres,Urbana,886
2010,Timbaúba dos Batistas,RN,Mulheres,Rural,264
2010,Touros,RN,Homens,Urbana,3992
2010,Touros,RN,Homens,Rural,12076
2010,Touros,RN,Mulheres,Urbana,3930
2010,Touros,RN,Mulheres,Rural,11091
2010,Triunfo Potiguar,RN,Homens,Urbana,1128
2010,Triunfo Potiguar,RN,Homens,Rural,642
2010,Triunfo Potiguar,RN,Mulheres,Urbana,1069
2010,Triunfo Potiguar,RN,Mulheres,Rural,529
2010,Umarizal,RN,Homens,Urbana,4374
2010,Umarizal,RN,Homens,Rural,854
2010,Umarizal,RN,Mulheres,Urbana,4695
2010,Umarizal,RN,Mulheres,Rural,736
2010,Upanema,RN,Homens,Urbana,3126
2010,Upanema,RN,Homens,Rural,3593
2010,Upanema,RN,Mulheres,Urbana,3172
2010,Upanema,RN,Mulheres,Rural,3101
2010,Várzea,RN,Homens,Urbana,2145
2010,Várzea,RN,Homens,Rural,477
2010,Várzea,RN,Mulheres,Urbana,2176
2010,Várzea,RN,Mulheres,Rural,438
2010,Venha-Ver,RN,Homens,Urbana,606
2010,Venha-Ver,RN,Homens,Rural,1346
2010,Venha-Ver,RN,Mulheres,Urbana,593
2010,Venha-Ver,RN,Mulheres,Rural,1276
2010,Vera Cruz,RN,Homens,Urbana,2354
2010,Vera Cruz,RN,Homens,Rural,3001
2010,Vera Cruz,RN,Mulheres,Urbana,2341
2010,Vera Cruz,RN,Mulheres,Rural,3023
2010,Viçosa,RN,Homens,Urbana,763
2010,Viçosa,RN,Homens,Rural,43
2010,Viçosa,RN,Mulheres,Urbana,778
2010,Viçosa,RN,Mulheres,Rural,34
2010,Vila Flor,RN,Homens,Urbana,1407
2010,Vila Flor,RN,Homens,Rural,53
2010,Vila Flor,RN,Mulheres,Urbana,1377
2010,Vila Flor,RN,Mulheres,Rural,35
2010,Água Branca,PB,Homens,Urbana,1951
2010,Água Branca,PB,Homens,Rural,2768
2010,Água Branca,PB,Mulheres,Urbana,2110
2010,Água Branca,PB,Mulheres,Rural,2620
2010,Aguiar,PB,Homens,Urbana,1275
2010,Aguiar,PB,Homens,Rural,1431
2010,Aguiar,PB,Mulheres,Urbana,1426
2010,Aguiar,PB,Mulheres,Rural,1398
2010,Alagoa Grande,PB,Homens,Urbana,8333
2010,Alagoa Grande,PB,Homens,Rural,5528
2010,Alagoa Grande,PB,Mulheres,Urbana,9198
2010,Alagoa Grande,PB,Mulheres,Rural,5420
2010,Alagoa Nova,PB,Homens,Urbana,4760
2010,Alagoa Nova,PB,Homens,Rural,5001
2010,Alagoa Nova,PB,Mulheres,Urbana,5034
2010,Alagoa Nova,PB,Mulheres,Rural,4886
2010,Alagoinha,PB,Homens,Urbana,4395
2010,Alagoinha,PB,Homens,Rural,2309
2010,Alagoinha,PB,Mulheres,Urbana,4639
2010,Alagoinha,PB,Mulheres,Rural,2233
2010,Alcantil,PB,Homens,Urbana,1007
2010,Alcantil,PB,Homens,Rural,1617
2010,Alcantil,PB,Mulheres,Urbana,1057
2010,Alcantil,PB,Mulheres,Rural,1558
2010,Algodão de Jandaíra,PB,Homens,Urbana,607
2010,Algodão de Jandaíra,PB,Homens,Rural,610
2010,Algodão de Jandaíra,PB,Mulheres,Urbana,624
2010,Algodão de Jandaíra,PB,Mulheres,Rural,525
2010,Alhandra,PB,Homens,Urbana,5410
2010,Alhandra,PB,Homens,Rural,3454
2010,Alhandra,PB,Mulheres,Urbana,5743
2010,Alhandra,PB,Mulheres,Rural,3400
2010,São João do Rio do Peixe,PB,Homens,Urbana,3251
2010,São João do Rio do Peixe,PB,Homens,Rural,5689
2010,São João do Rio do Peixe,PB,Mulheres,Urbana,3634
2010,São João do Rio do Peixe,PB,Mulheres,Rural,5627
2010,Amparo,PB,Homens,Urbana,517
2010,Amparo,PB,Homens,Rural,530
2010,Amparo,PB,Mulheres,Urbana,545
2010,Amparo,PB,Mulheres,Rural,496
2010,Aparecida,PB,Homens,Urbana,1745
2010,Aparecida,PB,Homens,Rural,2051
2010,Aparecida,PB,Mulheres,Urbana,1893
2010,Aparecida,PB,Mulheres,Rural,1987
2010,Araçagi,PB,Homens,Urbana,3276
2010,Araçagi,PB,Homens,Rural,5298
2010,Araçagi,PB,Mulheres,Urbana,3528
2010,Araçagi,PB,Mulheres,Rural,5122
2010,Arara,PB,Homens,Urbana,4148
2010,Arara,PB,Homens,Rural,1926
2010,Arara,PB,Mulheres,Urbana,4776
2010,Arara,PB,Mulheres,Rural,1803
2010,Araruna,PB,Homens,Urbana,4460
2010,Araruna,PB,Homens,Rural,4864
2010,Araruna,PB,Mulheres,Urbana,4868
2010,Araruna,PB,Mulheres,Rural,4687
2010,Areia,PB,Homens,Urbana,6973
2010,Areia,PB,Homens,Rural,4696
2010,Areia,PB,Mulheres,Urbana,7625
2010,Areia,PB,Mulheres,Rural,4535
2010,Areia de Baraúnas,PB,Homens,Urbana,501
2010,Areia de Baraúnas,PB,Homens,Rural,462
2010,Areia de Baraúnas,PB,Mulheres,Urbana,516
2010,Areia de Baraúnas,PB,Mulheres,Rural,448
2010,Areial,PB,Homens,Urbana,2140
2010,Areial,PB,Homens,Rural,918
2010,Areial,PB,Mulheres,Urbana,2460
2010,Areial,PB,Mulheres,Rural,952
2010,Aroeiras,PB,Homens,Urbana,4493
2010,Aroeiras,PB,Homens,Rural,4729
2010,Aroeiras,PB,Mulheres,Urbana,5038
2010,Aroeiras,PB,Mulheres,Rural,4822
2010,Assunção,PB,Homens,Urbana,1418
2010,Assunção,PB,Homens,Rural,361
2010,Assunção,PB,Mulheres,Urbana,1428
2010,Assunção,PB,Mulheres,Rural,315
2010,Baía da Traição,PB,Homens,Urbana,1541
2010,Baía da Traição,PB,Homens,Rural,2499
2010,Baía da Traição,PB,Mulheres,Urbana,1551
2010,Baía da Traição,PB,Mulheres,Rural,2421
2010,Bananeiras,PB,Homens,Urbana,4065
2010,Bananeiras,PB,Homens,Rural,6719
2010,Bananeiras,PB,Mulheres,Urbana,4603
2010,Bananeiras,PB,Mulheres,Rural,6464
2010,Baraúna,PB,Homens,Urbana,1577
2010,Baraúna,PB,Homens,Rural,533
2010,Baraúna,PB,Mulheres,Urbana,1610
2010,Baraúna,PB,Mulheres,Rural,500
2010,Barra de Santana,PB,Homens,Urbana,367
2010,Barra de Santana,PB,Homens,Rural,3780
2010,Barra de Santana,PB,Mulheres,Urbana,364
2010,Barra de Santana,PB,Mulheres,Rural,3695
2010,Barra de Santa Rosa,PB,Homens,Urbana,3820
2010,Barra de Santa Rosa,PB,Homens,Rural,3265
2010,Barra de Santa Rosa,PB,Mulheres,Urbana,4136
2010,Barra de Santa Rosa,PB,Mulheres,Rural,2936
2010,Barra de São Miguel,PB,Homens,Urbana,1171
2010,Barra de São Miguel,PB,Homens,Rural,1747
2010,Barra de São Miguel,PB,Mulheres,Urbana,1193
2010,Barra de São Miguel,PB,Mulheres,Rural,1500
2010,Bayeux,PB,Homens,Urbana,47272
2010,Bayeux,PB,Homens,Rural,464
2010,Bayeux,PB,Mulheres,Urbana,51521
2010,Bayeux,PB,Mulheres,Rural,459
2010,Belém,PB,Homens,Urbana,6789
2010,Belém,PB,Homens,Rural,1556
2010,Belém,PB,Mulheres,Urbana,7323
2010,Belém,PB,Mulheres,Rural,1425
2010,Belém do Brejo do Cruz,PB,Homens,Urbana,2578
2010,Belém do Brejo do Cruz,PB,Homens,Rural,1029
2010,Belém do Brejo do Cruz,PB,Mulheres,Urbana,2682
2010,Belém do Brejo do Cruz,PB,Mulheres,Rural,854
2010,Bernardino Batista,PB,Homens,Urbana,398
2010,Bernardino Batista,PB,Homens,Rural,1078
2010,Bernardino Batista,PB,Mulheres,Urbana,460
2010,Bernardino Batista,PB,Mulheres,Rural,1139
2010,Boa Ventura,PB,Homens,Urbana,1719
2010,Boa Ventura,PB,Homens,Rural,1180
2010,Boa Ventura,PB,Mulheres,Urbana,1803
2010,Boa Ventura,PB,Mulheres,Rural,1049
2010,Boa Vista,PB,Homens,Urbana,1526
2010,Boa Vista,PB,Homens,Rural,1559
2010,Boa Vista,PB,Mulheres,Urbana,1682
2010,Boa Vista,PB,Mulheres,Rural,1460
2010,Bom Jesus,PB,Homens,Urbana,472
2010,Bom Jesus,PB,Homens,Rural,747
2010,Bom Jesus,PB,Mulheres,Urbana,516
2010,Bom Jesus,PB,Mulheres,Rural,665
2010,Bom Sucesso,PB,Homens,Urbana,991
2010,Bom Sucesso,PB,Homens,Rural,1486
2010,Bom Sucesso,PB,Mulheres,Urbana,1039
2010,Bom Sucesso,PB,Mulheres,Rural,1519
2010,Bonito de Santa Fé,PB,Homens,Urbana,3592
2010,Bonito de Santa Fé,PB,Homens,Rural,1758
2010,Bonito de Santa Fé,PB,Mulheres,Urbana,3807
2010,Bonito de Santa Fé,PB,Mulheres,Rural,1647
2010,Boqueirão,PB,Homens,Urbana,5785
2010,Boqueirão,PB,Homens,Rural,2538
2010,Boqueirão,PB,Mulheres,Urbana,6221
2010,Boqueirão,PB,Mulheres,Rural,2344
2010,Igaracy,PB,Homens,Urbana,1967
2010,Igaracy,PB,Homens,Rural,1052
2010,Igaracy,PB,Mulheres,Urbana,2154
2010,Igaracy,PB,Mulheres,Rural,983
2010,Borborema,PB,Homens,Urbana,1844
2010,Borborema,PB,Homens,Rural,714
2010,Borborema,PB,Mulheres,Urbana,1888
2010,Borborema,PB,Mulheres,Rural,665
2010,Brejo do Cruz,PB,Homens,Urbana,4774
2010,Brejo do Cruz,PB,Homens,Rural,1736
2010,Brejo do Cruz,PB,Mulheres,Urbana,5124
2010,Brejo do Cruz,PB,Mulheres,Rural,1489
2010,Brejo dos Santos,PB,Homens,Urbana,2272
2010,Brejo dos Santos,PB,Homens,Rural,822
2010,Brejo dos Santos,PB,Mulheres,Urbana,2362
2010,Brejo dos Santos,PB,Mulheres,Rural,742
2010,Caaporã,PB,Homens,Urbana,8664
2010,Caaporã,PB,Homens,Rural,1426
2010,Caaporã,PB,Mulheres,Urbana,8884
2010,Caaporã,PB,Mulheres,Rural,1388
2010,Cabaceiras,PB,Homens,Urbana,1050
2010,Cabaceiras,PB,Homens,Rural,1443
2010,Cabaceiras,PB,Mulheres,Urbana,1167
2010,Cabaceiras,PB,Mulheres,Rural,1375
2010,Cabedelo,PB,Homens,Urbana,27625
2010,Cabedelo,PB,Homens,Rural,5
2010,Cabedelo,PB,Mulheres,Urbana,30311
2010,Cabedelo,PB,Mulheres,Rural,3
2010,Cachoeira dos Índios,PB,Homens,Urbana,1674
2010,Cachoeira dos Índios,PB,Homens,Rural,3146
2010,Cachoeira dos Índios,PB,Mulheres,Urbana,1729
2010,Cachoeira dos Índios,PB,Mulheres,Rural,2997
2010,Cacimba de Areia,PB,Homens,Urbana,811
2010,Cacimba de Areia,PB,Homens,Rural,968
2010,Cacimba de Areia,PB,Mulheres,Urbana,863
2010,Cacimba de Areia,PB,Mulheres,Rural,915
2010,Cacimba de Dentro,PB,Homens,Urbana,4408
2010,Cacimba de Dentro,PB,Homens,Rural,3809
2010,Cacimba de Dentro,PB,Mulheres,Urbana,4750
2010,Cacimba de Dentro,PB,Mulheres,Rural,3781
2010,Cacimbas,PB,Homens,Urbana,768
2010,Cacimbas,PB,Homens,Rural,2516
2010,Cacimbas,PB,Mulheres,Urbana,873
2010,Cacimbas,PB,Mulheres,Rural,2657
2010,Caiçara,PB,Homens,Urbana,2569
2010,Caiçara,PB,Homens,Rural,1050
2010,Caiçara,PB,Mulheres,Urbana,2621
2010,Caiçara,PB,Mulheres,Rural,980
2010,Cajazeiras,PB,Homens,Urbana,22326
2010,Cajazeiras,PB,Homens,Rural,5612
2010,Cajazeiras,PB,Mulheres,Urbana,25175
2010,Cajazeiras,PB,Mulheres,Rural,5333
2010,Cajazeirinhas,PB,Homens,Urbana,517
2010,Cajazeirinhas,PB,Homens,Rural,1031
2010,Cajazeirinhas,PB,Mulheres,Urbana,483
2010,Cajazeirinhas,PB,Mulheres,Rural,1002
2010,Caldas Brandão,PB,Homens,Urbana,1581
2010,Caldas Brandão,PB,Homens,Rural,1221
2010,Caldas Brandão,PB,Mulheres,Urbana,1643
2010,Caldas Brandão,PB,Mulheres,Rural,1192
2010,Camalaú,PB,Homens,Urbana,1340
2010,Camalaú,PB,Homens,Rural,1500
2010,Camalaú,PB,Mulheres,Urbana,1547
2010,Camalaú,PB,Mulheres,Rural,1362
2010,Campina Grande,PB,Homens,Urbana,173191
2010,Campina Grande,PB,Homens,Rural,9014
2010,Campina Grande,PB,Mulheres,Urbana,194018
2010,Campina Grande,PB,Mulheres,Rural,8990
2010,Capim,PB,Homens,Urbana,2048
2010,Capim,PB,Homens,Rural,767
2010,Capim,PB,Mulheres,Urbana,2058
2010,Capim,PB,Mulheres,Rural,728
2010,Caraúbas,PB,Homens,Urbana,735
2010,Caraúbas,PB,Homens,Rural,1237
2010,Caraúbas,PB,Mulheres,Urbana,782
2010,Caraúbas,PB,Mulheres,Rural,1145
2010,Carrapateira,PB,Homens,Urbana,885
2010,Carrapateira,PB,Homens,Rural,362
2010,Carrapateira,PB,Mulheres,Urbana,828
2010,Carrapateira,PB,Mulheres,Rural,303
2010,Casserengue,PB,Homens,Urbana,1698
2010,Casserengue,PB,Homens,Rural,1851
2010,Casserengue,PB,Mulheres,Urbana,1760
2010,Casserengue,PB,Mulheres,Rural,1749
2010,Catingueira,PB,Homens,Urbana,1393
2010,Catingueira,PB,Homens,Rural,1020
2010,Catingueira,PB,Mulheres,Urbana,1491
2010,Catingueira,PB,Mulheres,Rural,908
2010,Catolé do Rocha,PB,Homens,Urbana,10142
2010,Catolé do Rocha,PB,Homens,Rural,3886
2010,Catolé do Rocha,PB,Mulheres,Urbana,11181
2010,Catolé do Rocha,PB,Mulheres,Rural,3550
2010,Caturité,PB,Homens,Urbana,505
2010,Caturité,PB,Homens,Rural,1795
2010,Caturité,PB,Mulheres,Urbana,519
2010,Caturité,PB,Mulheres,Rural,1724
2010,Conceição,PB,Homens,Urbana,5499
2010,Conceição,PB,Homens,Rural,3621
2010,Conceição,PB,Mulheres,Urbana,5934
2010,Conceição,PB,Mulheres,Rural,3309
2010,Condado,PB,Homens,Urbana,2188
2010,Condado,PB,Homens,Rural,1027
2010,Condado,PB,Mulheres,Urbana,2374
2010,Condado,PB,Mulheres,Rural,995
2010,Conde,PB,Homens,Urbana,7224
2010,Conde,PB,Homens,Rural,3539
2010,Conde,PB,Mulheres,Urbana,7263
2010,Conde,PB,Mulheres,Rural,3374
2010,Congo,PB,Homens,Urbana,1438
2010,Congo,PB,Homens,Rural,940
2010,Congo,PB,Mulheres,Urbana,1504
2010,Congo,PB,Mulheres,Rural,805
2010,Coremas,PB,Homens,Urbana,5486
2010,Coremas,PB,Homens,Rural,1935
2010,Coremas,PB,Mulheres,Urbana,5933
2010,Coremas,PB,Mulheres,Rural,1795
2010,Coxixola,PB,Homens,Urbana,396
2010,Coxixola,PB,Homens,Rural,520
2010,Coxixola,PB,Mulheres,Urbana,386
2010,Coxixola,PB,Mulheres,Rural,469
2010,Cruz do Espírito Santo,PB,Homens,Urbana,3614
2010,Cruz do Espírito Santo,PB,Homens,Rural,4479
2010,Cruz do Espírito Santo,PB,Mulheres,Urbana,3826
2010,Cruz do Espírito Santo,PB,Mulheres,Rural,4338
2010,Cubati,PB,Homens,Urbana,2291
2010,Cubati,PB,Homens,Rural,1102
2010,Cubati,PB,Mulheres,Urbana,2478
2010,Cubati,PB,Mulheres,Rural,995
2010,Cuité,PB,Homens,Urbana,6400
2010,Cuité,PB,Homens,Rural,3433
2010,Cuité,PB,Mulheres,Urbana,7062
2010,Cuité,PB,Mulheres,Rural,3083
2010,Cuitegi,PB,Homens,Urbana,2718
2010,Cuitegi,PB,Homens,Rural,671
2010,Cuitegi,PB,Mulheres,Urbana,2890
2010,Cuitegi,PB,Mulheres,Rural,610
2010,Cuité de Mamanguape,PB,Homens,Urbana,1003
2010,Cuité de Mamanguape,PB,Homens,Rural,2097
2010,Cuité de Mamanguape,PB,Mulheres,Urbana,1066
2010,Cuité de Mamanguape,PB,Mulheres,Rural,2036
2010,Curral de Cima,PB,Homens,Urbana,225
2010,Curral de Cima,PB,Homens,Rural,2407
2010,Curral de Cima,PB,Mulheres,Urbana,248
2010,Curral de Cima,PB,Mulheres,Rural,2329
2010,Curral Velho,PB,Homens,Urbana,712
2010,Curral Velho,PB,Homens,Rural,592
2010,Curral Velho,PB,Mulheres,Urbana,698
2010,Curral Velho,PB,Mulheres,Rural,503
2010,Damião,PB,Homens,Urbana,1117
2010,Damião,PB,Homens,Rural,1343
2010,Damião,PB,Mulheres,Urbana,1161
2010,Damião,PB,Mulheres,Rural,1279
2010,Desterro,PB,Homens,Urbana,2337
2010,Desterro,PB,Homens,Rural,1556
2010,Desterro,PB,Mulheres,Urbana,2552
2010,Desterro,PB,Mulheres,Rural,1546
2010,Vista Serrana,PB,Homens,Urbana,819
2010,Vista Serrana,PB,Homens,Rural,1002
2010,Vista Serrana,PB,Mulheres,Urbana,767
2010,Vista Serrana,PB,Mulheres,Rural,924
2010,Diamante,PB,Homens,Urbana,1858
2010,Diamante,PB,Homens,Rural,1473
2010,Diamante,PB,Mulheres,Urbana,1960
2010,Diamante,PB,Mulheres,Rural,1325
2010,Dona Inês,PB,Homens,Urbana,2278
2010,Dona Inês,PB,Homens,Rural,2999
2010,Dona Inês,PB,Mulheres,Urbana,2377
2010,Dona Inês,PB,Mulheres,Rural,2863
2010,Duas Estradas,PB,Homens,Urbana,1360
2010,Duas Estradas,PB,Homens,Rural,430
2010,Duas Estradas,PB,Mulheres,Urbana,1479
2010,Duas Estradas,PB,Mulheres,Rural,369
2010,Emas,PB,Homens,Urbana,1035
2010,Emas,PB,Homens,Rural,638
2010,Emas,PB,Mulheres,Urbana,1097
2010,Emas,PB,Mulheres,Rural,547
2010,Esperança,PB,Homens,Urbana,10323
2010,Esperança,PB,Homens,Rural,4832
2010,Esperança,PB,Mulheres,Urbana,11308
2010,Esperança,PB,Mulheres,Rural,4632
2010,Fagundes,PB,Homens,Urbana,2607
2010,Fagundes,PB,Homens,Rural,3000
2010,Fagundes,PB,Mulheres,Urbana,2858
2010,Fagundes,PB,Mulheres,Rural,2940
2010,Frei Martinho,PB,Homens,Urbana,875
2010,Frei Martinho,PB,Homens,Rural,593
2010,Frei Martinho,PB,Mulheres,Urbana,932
2010,Frei Martinho,PB,Mulheres,Rural,533
2010,Gado Bravo,PB,Homens,Urbana,425
2010,Gado Bravo,PB,Homens,Rural,3708
2010,Gado Bravo,PB,Mulheres,Urbana,483
2010,Gado Bravo,PB,Mulheres,Rural,3760
2010,Guarabira,PB,Homens,Urbana,23402
2010,Guarabira,PB,Homens,Rural,3291
2010,Guarabira,PB,Mulheres,Urbana,25558
2010,Guarabira,PB,Mulheres,Rural,3075
2010,Gurinhém,PB,Homens,Urbana,2842
2010,Gurinhém,PB,Homens,Rural,4078
2010,Gurinhém,PB,Mulheres,Urbana,2953
2010,Gurinhém,PB,Mulheres,Rural,3999
2010,Gurjão,PB,Homens,Urbana,995
2010,Gurjão,PB,Homens,Rural,555
2010,Gurjão,PB,Mulheres,Urbana,1133
2010,Gurjão,PB,Mulheres,Rural,476
2010,Ibiara,PB,Homens,Urbana,1772
2010,Ibiara,PB,Homens,Rural,1261
2010,Ibiara,PB,Mulheres,Urbana,1914
2010,Ibiara,PB,Mulheres,Rural,1084
2010,Imaculada,PB,Homens,Urbana,2462
2010,Imaculada,PB,Homens,Rural,3245
2010,Imaculada,PB,Mulheres,Urbana,2601
2010,Imaculada,PB,Mulheres,Rural,3044
2010,Ingá,PB,Homens,Urbana,5583
2010,Ingá,PB,Homens,Rural,3255
2010,Ingá,PB,Mulheres,Urbana,6016
2010,Ingá,PB,Mulheres,Rural,3326
2010,Itabaiana,PB,Homens,Urbana,9452
2010,Itabaiana,PB,Homens,Rural,2399
2010,Itabaiana,PB,Mulheres,Urbana,10279
2010,Itabaiana,PB,Mulheres,Rural,2351
2010,Itaporanga,PB,Homens,Urbana,8467
2010,Itaporanga,PB,Homens,Rural,2922
2010,Itaporanga,PB,Mulheres,Urbana,9162
2010,Itaporanga,PB,Mulheres,Rural,2641
2010,Itapororoca,PB,Homens,Urbana,5333
2010,Itapororoca,PB,Homens,Rural,3227
2010,Itapororoca,PB,Mulheres,Urbana,5523
2010,Itapororoca,PB,Mulheres,Rural,2914
2010,Itatuba,PB,Homens,Urbana,2908
2010,Itatuba,PB,Homens,Rural,2141
2010,Itatuba,PB,Mulheres,Urbana,3047
2010,Itatuba,PB,Mulheres,Rural,2105
2010,Jacaraú,PB,Homens,Urbana,3844
2010,Jacaraú,PB,Homens,Rural,3074
2010,Jacaraú,PB,Mulheres,Urbana,4188
2010,Jacaraú,PB,Mulheres,Rural,2836
2010,Jericó,PB,Homens,Urbana,2245
2010,Jericó,PB,Homens,Rural,1449
2010,Jericó,PB,Mulheres,Urbana,2484
2010,Jericó,PB,Mulheres,Rural,1360
2010,João Pessoa,PB,Homens,Urbana,336409
2010,João Pessoa,PB,Homens,Rural,1374
2010,João Pessoa,PB,Mulheres,Urbana,384376
2010,João Pessoa,PB,Mulheres,Rural,1356
2010,Juarez Távora,PB,Homens,Urbana,2845
2010,Juarez Távora,PB,Homens,Rural,796
2010,Juarez Távora,PB,Mulheres,Urbana,3007
2010,Juarez Távora,PB,Mulheres,Rural,811
2010,Juazeirinho,PB,Homens,Urbana,4432
2010,Juazeirinho,PB,Homens,Rural,3934
2010,Juazeirinho,PB,Mulheres,Urbana,4692
2010,Juazeirinho,PB,Mulheres,Rural,3718
2010,Junco do Seridó,PB,Homens,Urbana,2130
2010,Junco do Seridó,PB,Homens,Rural,1178
2010,Junco do Seridó,PB,Mulheres,Urbana,2239
2010,Junco do Seridó,PB,Mulheres,Rural,1096
2010,Juripiranga,PB,Homens,Urbana,4786
2010,Juripiranga,PB,Homens,Rural,343
2010,Juripiranga,PB,Mulheres,Urbana,4800
2010,Juripiranga,PB,Mulheres,Rural,308
2010,Juru,PB,Homens,Urbana,2099
2010,Juru,PB,Homens,Rural,2798
2010,Juru,PB,Mulheres,Urbana,2260
2010,Juru,PB,Mulheres,Rural,2669
2010,Lagoa,PB,Homens,Urbana,1109
2010,Lagoa,PB,Homens,Rural,1195
2010,Lagoa,PB,Mulheres,Urbana,1195
2010,Lagoa,PB,Mulheres,Rural,1182
2010,Lagoa de Dentro,PB,Homens,Urbana,1917
2010,Lagoa de Dentro,PB,Homens,Rural,1709
2010,Lagoa de Dentro,PB,Mulheres,Urbana,2058
2010,Lagoa de Dentro,PB,Mulheres,Rural,1686
2010,Lagoa Seca,PB,Homens,Urbana,5041
2010,Lagoa Seca,PB,Homens,Rural,7702
2010,Lagoa Seca,PB,Mulheres,Urbana,5529
2010,Lagoa Seca,PB,Mulheres,Rural,7628
2010,Lastro,PB,Homens,Urbana,674
2010,Lastro,PB,Homens,Rural,764
2010,Lastro,PB,Mulheres,Urbana,661
2010,Lastro,PB,Mulheres,Rural,742
2010,Livramento,PB,Homens,Urbana,1783
2010,Livramento,PB,Homens,Rural,1741
2010,Livramento,PB,Mulheres,Urbana,1969
2010,Livramento,PB,Mulheres,Rural,1671
2010,Logradouro,PB,Homens,Urbana,827
2010,Logradouro,PB,Homens,Rural,1111
2010,Logradouro,PB,Mulheres,Urbana,896
2010,Logradouro,PB,Mulheres,Rural,1108
2010,Lucena,PB,Homens,Urbana,4989
2010,Lucena,PB,Homens,Rural,843
2010,Lucena,PB,Mulheres,Urbana,5163
2010,Lucena,PB,Mulheres,Rural,735
2010,Mãe d'Água,PB,Homens,Urbana,753
2010,Mãe d'Água,PB,Homens,Rural,1211
2010,Mãe d'Água,PB,Mulheres,Urbana,816
2010,Mãe d'Água,PB,Mulheres,Rural,1239
2010,Malta,PB,Homens,Urbana,2326
2010,Malta,PB,Homens,Rural,377
